"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","mod_deg_perc_201819","sev_deg_perc_201819","crop_201819_perc","mod_pasture_deg_sum_201819_ha","sev_pasture_deg_sum_201819_ha","crop_201819_tot_ha","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","forest_201819_perc","nearest_fedSh_km","agricultural_credits_1000R","mean_market_share_g4_1317","imagedate"
"AC",15,0.274664332088337,28.101,27.111,0.719,"1200401",0,0,0,0,0,0,0.325,1.154,0,0,0,0,0,3.74,0.646612026905645,2.11433493,0,2017-08-25
"AC",8,0.0515981740783654,87.663,37.86,0.275,"1200401",0,0,0,0,0,0,50.1903,57.126,0,0,0.416,0,0.416,56.91,0.67339624460862,2.11433493,0,2017-08-25
"AC",29,0.103192168053237,100.503,87.1822,0.432,"1200401",18.55,0,0,18.6869,0,0,22.9505,22.785,1.084,1.585,1.937,0.396,5.002,13.45,0.657852396536532,2.11433493,0,2017-08-25
"AC",25,0.145341751191445,70.728,70.3121,0.462,"1200401",36.4,0,0,25.8001,0,0,10.38,14.643,0,3.627,7.32,1.335,12.282,0,0.603887215784387,2.11433493,0,2017-08-25
"AC",10,0.0431328052023378,101.984,46.3783,0.28,"1200401",2.57,0,0,2.6249,0,0,55.9489,54.738,0,0,0,0,0,54.63,0.646431655240884,2.11433493,0,2017-08-25
"AC",24,0.113774205619396,77.797,54.9596,0.568,"1200401",6.6,0,0,5.1498,0,0,27.2368,34.932,0,0,0,0.91,0.91,27.99,0.616359873379017,2.11433493,0,2017-08-25
"AC",10,0.118065147910381,45.253,27.869,0.466,"1200401",12.55,0,0,5.6905,0,0,18.042,39.78,0,0.263,2.313,0,2.576,38.55,0.624227459205128,2.11433493,0,2017-08-25
"AC",9,0.173917251087465,40.084,36.8949,0.317,"1200401",2.34,0,0,0.9415,0,0,2.1705,5.403,0,0,0,0,0,6.62,0.658619913139196,2.11433493,0,2017-08-25
"AC",7,0.0492784248969026,83.822,55.204,0.165,"1200401",8.45,0,0,7.0983,0,0,37.474,44.608,0.791,1.009,10.011,0,11.811,34.29,0.644624838242449,2.11433493,0,2017-08-25
"AC",16,0.139210233266546,29.941,30.0078,0.693,"1200401",46.89,0,0,14.0698,0,0,0.0043,0.014,0,0,0.014,0,0.014,0,0.6567570810763,2.11433493,0,2017-08-25
"AC",6,0.064064337239208,94.87,68.7105,0.114,"1200401",25.45,0,0,24.203,0,0,27.0674,28.467,0,0.235,0,0,0.235,25.7,0.618228087510671,2.11433493,0,2017-08-25
"AC",36,0.144031624206187,70.302,61.6936,0.759,"1200401",0,0,0,0,0,0,7.3048,10.368,0,0,0,0,0,12.44,0.696003358787224,2.11433493,0,2017-08-25
"AC",5,0.193937616527823,36.592,25.9829,0.25,"1200401",49.64,0,0,18.2063,0,0,6.3705,17.371,0,0,0,0,0,20.38,0.124631966720777,2.11433493,0,2018-06-11
"AC",12,0.0697642353760524,48.745,11.9779,1.302,"1200401",0,0,0,0,0,0,27.5082,56.309,0,0,0,0,0,73.67,0.638220152597736,2.11433493,0,2017-08-25
"AC",21,0.19620747218996,63.036,55.7418,0.49,"1200401",0,0,0,0,0,0,6.5392,10.35,0,0.009,1.544,0.421,1.974,10.99,0.683538871293141,2.11433493,0,2017-08-25
"AC",34,0.0879022301654249,65.622,62.1976,0.711,"1200427",75.74,0,0,49.8157,0,0,12.8002,19.462,0,0,0,0.052,0.052,5.43,2.36039010140079,0.015976836,0,2018-06-19
"AC",5,0.0292540968912754,89.004,38.7056,0.168,"1200427",0,0,0,0,0,0,58.2434,65.292,0.276,4.556,0.6,2.35,7.782,56.61,2.38384699817897,0.015976836,0,2018-06-19
"AC",7,0.00677966101694915,87.57,21.2903,0.427,"1200427",0.51,0,0,0.4495,0,0,65.6961,74.854,0,0,0,0.965,0.965,75.74,2.40551382820666,0.015976836,0,2018-06-19
"AC",15,0.0208123245452767,76.804,33.9108,0.575,"1200427",8.22,0,0,6.3269,0,0,36.8176,47.83,0,0,0,1.969,1.969,55.95,2.35940002169684,0.015976836,0,2018-06-19
"AC",9,0.0914618191551527,52.714,26.9992,0.433,"1200427",42.21,0,0,22.2981,0,0,27.3089,51.69,4.51,2.7,0,0,7.21,48.9,2.40417044240822,0.015976836,0,2018-06-19
"AC",9,0.0351579983405366,95.824,30.8474,0.379,"1200427",0,0,0,0,0,0,62.902,65.497,0,0.557,0,0,0.557,67.28,2.32122311802562,0.015976836,0,2018-06-19
"AC",16,0.112405477375376,93.642,43.0894,0.483,"1200427",9,0,0,8.4426,0,0,58.7641,62.614,0,0,0,0,0,54.09,2.33064489638428,0.015976836,0,2018-06-19
"AC",11,0.0442476608178234,73.796,31.8578,0.449,"1200427",0,0,0,0,0,0,50.738,68.6,0,1.929,1.792,0.422,4.143,56.93,2.35925464625785,0.015976836,0,2018-06-19
"AC",52,0.079455173978271,84.958,80.0628,0.844,"1200427",5.04,0,0,4.2886,0,0,12.6342,14.838,0,0.629,0,0,0.629,5.91,2.34734372285488,0.015976836,0,2018-06-19
"AC",17,0.0889419972924545,86.248,36.4364,0.607,"1200427",6.7,0,0,5.7902,0,0,50.9044,58.889,0,0,0,0,0,57.85,2.37127373319187,0.015976836,0,2018-06-19
"AC",10,0.0291769819198897,93.831,57.1421,0.228,"1200427",5.4,0,0,5.0782,0,0,32.7076,34.78,0,0,0,0,0,38.91,2.36697408700367,0.015976836,0,2018-06-19
"AC",17,0.0261602993325369,104.14,53.2325,0.415,"1200427",4.23,0,0,4.414,0,0,54.0846,51.818,0,0.002,0.94,0,0.942,48.91,2.3532702682905,0.015976836,0,2018-06-19
"AC",25,0.103909521407746,120.909,110.4293,0.294,"1200427",18.18,0,0,22.035,0,0,9.9099,8.178,0,0.073,0.085,0,0.158,8.43,2.33991858697084,0.015976836,0,2018-06-19
"AC",6,0,94.368,39.7787,0.196,"1200427",12.27,0,0,11.6008,0,0,58.3904,61.737,0,0.37,1.162,1.746,3.278,57.94,2.41080029442792,0.015976836,0,2018-06-19
"AC",8,0.020846721215176,72.812,34.1564,0.304,"1200427",0,0,0,0,0,0,42.8181,58.675,0.855,2.709,0.733,1.052,5.349,53.19,2.38609433290471,0.015976836,0,2018-06-19
"AC",15,0.0647378710273042,81.909,45.3078,0.43,"1200427",10.86,0,0,8.9158,0,0,43.8941,53.469,1.195,0.158,0.652,0.597,2.602,44.81,2.36583559350534,0.015976836,0,2018-06-19
"AC",53,0.048019601878726,112.184,98.9264,0.696,"1200427",14.71,0,0,16.5447,0,0,18.3292,16.302,0,0.385,0,0,0.385,10.98,2.34550661252533,0.015976836,0,2018-06-19
"AC",8,0.00942111439531992,78.046,26.606,0.391,"1200427",0,0,0,0,0,0,50.9739,65.167,0.199,0.062,0.038,0.911,1.21,65.99,2.3892740500249,0.015976836,0,2018-06-19
"AC",5,0.024337697142578,77.443,34.3228,0.189,"1200427",0,0,0,0,0,0,46.3794,59.755,0.244,1.494,0,2.141,3.879,55.78,2.40189466508118,0.015976836,0,2018-06-19
"AC",8,0.0193456075773182,67.344,28.9176,0.36,"1200427",0,0,0,0,0,0,35.1672,52.103,0,0,0,0,0,57.16,2.36539377774154,0.015976836,0,2018-06-19
"AC",7,0.00677966101694915,87.97,21.2926,0.427,"1200427",1.78,0,0,1.5669,0,0,67.0992,76.105,0,0,0,1.573,1.573,75.85,2.40472808748765,0.015976836,0,2018-06-19
"AC",9,0.0294567013123415,111.972,53.6441,0.218,"1200427",8.13,0,0,9.127,0,0,78.5277,69.974,0,0.398,5.198,3.774,9.37,52.12,2.33426288207325,0.015976836,0,2018-06-19
"AC",5,0.0544449394770669,85.653,26.1677,0.248,"1200427",6.1,0,0,5.2394,0,0,60.1232,70.037,0,0,0,0,0,69.52,2.37385975562722,0.015976836,0,2018-06-19
"AC",36,0.166257719014198,84.812,77.0842,0.607,"1200450",42,0,0,35.7007,0,0,6.4186,7.551,0,0.003,2.81,0.572,3.385,7.18,0.760403979652444,2.577985936,0,2019-07-11
"AC",12,0.117263449868785,18.363,18.1067,0.862,"1200450",37.82,0,0,6.9601,0,0,0.204,1.108,0,0,0,0,0,1.61,0.776909053030809,2.577985936,0,2018-07-07
"AC",35,0.122995004257164,63.146,58.0953,0.783,"1200450",60.15,0,0,38.0681,0,0,5.1947,8.208,0,0,0,0,0,8.2,0.703514920043086,2.577985936,0,2018-07-07
"AC",10,0.0296632649518878,86.154,81.1683,0.16,"1200450",0,0,0,0,0,0,2.7493,3.184,0,0,0,0,0,6,0.630212070974839,2.577985936,0,2020-05-26
"AC",24,0.0914701424322188,84.954,84.7066,0.368,"1200450",16.7,0,0,14.2191,0,0,0,0,0,0,0,0,0,0,0.626868177214266,2.577985936,0,2020-05-26
"AC",33,0.0790009859637545,71.593,66.8307,0.642,"1200450",18.86,0,0,13.5319,0,0,7.4608,10.398,0,1.36,5.733,0,7.093,6.86,0.611432729569757,2.577985936,0,2020-05-26
"AC",7,0.0586317249343925,62.618,33.6906,0.27,"1200450",9.46,0,0,5.9347,0,0,21.2256,33.821,0,0,0,0,0,36.7,0.693439031815974,2.577985936,0,2018-07-07
"AC",59,0.113124390486635,63.596,63.7387,1.203,"1200450",56.28,0,0,35.8728,0,0,0,0,0,0,0,0,0,0,0.683215375886876,2.577985936,0,2018-07-07
"AC",110,0.125768819297055,62.867,60.4068,2.367,"1200450",81.93,0,0,51.6211,0,0,2.6292,4.173,0,0,0,0,0,4.13,0.685169734096765,2.577985936,0,2018-07-07
"AC",55,0.0761272961196954,74.578,53.59,1.334,"1200450",6.87,0,0,5.133,0,0,22.8372,30.553,0,0,7.761,0.475,8.236,28.3,0.618162638737391,2.577985936,0,2020-05-26
"AC",96,0.104044674901543,71.664,57.8714,2.157,"1200450",0.91,0,0,0.6543,0,0,2.706,3.768,0,0,0,0,0,19.43,0.628213856007081,2.577985936,0,2020-05-26
"AC",9,0.0490617525039918,66.54,35.5471,0.329,"1200450",16.59,0,0,11.0611,0,0,29.4794,44.204,0,0,0,0,0,46.03,0.608201020680058,2.577985936,0,2020-05-26
"AC",37,0.0671288544365307,63.564,63.7063,0.755,"1200450",45,0,0,28.665,0,0,0,0,0,0,0,0,0,0,0.675200910021098,2.577985936,0,2018-07-07
"AC",9,0.0833202498149533,71.162,63.3226,0.185,"1200450",0,0,0,0,0,0,1.5026,2.107,2.238,0.871,0,0,3.109,11.21,0.591391762725008,2.577985936,0,2020-05-26
"AC",13,0.148929947810129,18.465,18.5068,0.913,"1200450",47.72,0,0,8.8324,0,0,0,0,0,0,0,0,0,0,0.773469944643536,2.577985936,0,2018-07-07
"AC",6,0.168989794855664,19.076,19.1192,0.408,"1200450",42.46,0,0,8.1179,0,0,0,0,0,0,0,0,0,0,0.778611699882004,2.577985936,0,2018-07-07
"AC",9,0.0555582342977615,55.337,52.2411,0.224,"1200450",0,0,0,0,0,0,1.883,3.395,0,0,0,0,0,5.81,0.637698581910868,2.577985936,0,2020-05-26
"AC",18,0.0614237118360303,64.242,40.9411,0.572,"1200450",45.28,0,0,29.1533,0,0,21.3046,33.089,0,0,0,0,0,36.41,0.712639567105371,2.577985936,0,2018-07-07
"AC",39,0.0348621067177469,71.924,25.1516,2.016,"1200450",0.17,0,0,0.1242,0,0,47.4142,65.775,0,0,0,0,0,65.11,0.735786079407244,2.577985936,0,2018-07-07
"AC",13,0.158602162371957,66.325,65.4083,0.258,"1200450",11.79,0,0,7.8348,0,0,0.077,0.116,0,0,0,0,0,1.6,0.624708316144184,2.577985936,0,2020-05-26
"AC",57,0.160515668466482,72.584,62.2427,1.191,"1200450",51.75,0,0,37.648,0,0,10.2589,14.102,0,0,0,0,0,14.44,0.716325354733725,2.577985936,0,2018-07-07
"AC",56,0.166327625434733,68.995,68.5283,1.062,"1200450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631316306644452,2.577985936,0,2020-05-26
"AC",30,0.150262187760486,66.202,66.2409,0.589,"1200450",32.31,0,0,21.4345,0,0,0.0523,0.079,0,0,0,0,0,0.12,0.601617563986712,2.577985936,0,2020-05-26
"AC",37,0.102799824492728,71.341,43.4071,1.108,"1200450",0,0,0,0,0,0,22.6392,31.663,2.605,0,0,0,2.605,39.29,0.582269584756609,2.577985936,0,2020-05-26
"AC",8,0.0631918358845309,63.097,54.528,0.191,"1200450",61.17,0,0,38.6836,0,0,7.5769,11.982,0,0,0,0,0,13.77,0.683547821281151,2.577985936,0,2018-07-07
"AC",39,0.0826262354737807,64.22,59.9729,0.845,"1200450",43.35,0,0,27.9003,0,0,3.2816,5.099,0,0,0,0,0,6.82,0.671740737900261,2.577985936,0,2018-07-07
"AC",10,0.162231743193258,69.891,69.8601,0.186,"1200450",1.59,0,0,1.1144,0,0,0,0,0,0,0,0,0,0.27,0.621206702189331,2.577985936,0,2020-05-26
"AC",50,0.103833070327774,63.928,64.0716,1.014,"1200450",86.56,0,0,55.4613,0,0,0,0,0,0,0,0,0,0,0.705581093154393,2.577985936,0,2018-07-07
"AC",21,0.0526512531947314,61.078,41.7835,0.653,"1200450",40.11,0,0,24.5547,0,0,18.8857,30.852,0,0,0,0,0,31.74,0.690490163513329,2.577985936,0,2018-07-07
"AC",101,0.180471149643446,143.114,139.7517,0.94,"1200450",58.12,0,0,83.3632,0,0,3.0232,2.108,2.447,0,0,0,2.447,2.17,0.596618079607431,2.577985936,0,2020-05-26
"AC",13,0.158602162371957,73.774,71.8109,0.235,"1200450",11.57,0,0,8.5544,0,0,0.5627,0.761,0,0,0.01,0,0.01,2.88,0.624880444968298,2.577985936,0,2020-05-26
"AC",9,0.0580530815693196,63.648,62.1604,0.188,"1200450",48.15,0,0,30.7168,0,0,1.1187,1.754,0,0,0,0,0,2.55,0.709021569322903,2.577985936,0,2018-07-07
"AC",5,0.0434812522248816,74.035,64.2351,0.101,"1200450",19.4,0,0,14.3932,0,0,10.1592,13.692,0,0,2.505,0,2.505,10.98,0.768333077558537,2.577985936,0,2018-07-07
"AC",54,0.0884224942936697,68.985,49.7212,1.412,"1200450",5.66,0,0,3.9141,0,0,21.2825,30.782,0,0,8.004,0.513,8.517,28.09,0.618059632735391,2.577985936,0,2020-05-26
"AC",38,0.0348621067177469,69.576,20.5116,2.408,"1200450",0,0,0,1e-04,0,0,49.2146,70.577,0,0,0,0,0,70.59,0.736999904698071,2.577985936,0,2018-07-07
"AC",6,0.0690657545213787,74.037,71.1758,0.11,"1200450",32.65,0,0,24.2259,0,0,4.2684,5.752,0,0,0,0,0,4.07,0.60486796995137,2.577985936,0,2020-05-26
"AC",6,0.0330743063732471,69.321,22.6308,0.345,"1200450",2.15,0,0,1.4951,0,0,46.7083,67.23,0,0,0,0,0,67.43,0.732391663066729,2.577985936,0,2018-07-07
"AC",57,0.263449332408223,68.881,69.0352,1.073,"1200450",70.44,0,0,48.6291,0,0,0,0,0,0,0,0,0,0,0.720296309836172,2.577985936,0,2018-07-07
"AC",15,0.10264378051667,71.487,66.7883,0.292,"1200450",0,0,0,0,0,0,0.6209,0.867,2.228,0.867,0,0,3.095,6.78,0.591685803938984,2.577985936,0,2020-05-26
"AC",50,0.0855880527977812,84.952,83.6241,0.777,"1200450",15.04,0,0,12.8045,0,0,0,0,0,0,0,0,0,1.26,0.633648389234716,2.577985936,0,2020-05-26
"AC",47,0.132030224991985,63.841,63.9836,0.955,"1200450",80.43,0,0,51.4649,0,0,0,0,0,0,0,0,0,0,0.695665225400786,2.577985936,0,2018-07-07
"AC",39,0.141912946403519,63.673,62.8269,0.807,"1200450",85.67,0,0,54.6677,0,0,0.243,0.381,0,0,0,0,0,0.5,0.698459629330221,2.577985936,0,2018-07-07
"AC",41,0.238941223551443,61,60.8248,0.876,"1200450",29.56,0,0,18.071,0,0,0,0,0,0,0,0,0,1.01,0.643904963394968,2.577985936,0,2020-05-26
"AC",14,0.0251818422447238,69.066,20.7922,0.875,"1200450",6.3,0,0,4.3611,0,0,37.7453,54.528,0,0,0,0,0,69.96,0.747158171321427,2.577985936,0,2018-07-07
"AC",45,0.196378094362351,76.538,76.7096,0.763,"1200450",72.56,0,0,55.6629,0,0,0,0,0,0,0,0.347,0.347,0,0.759637635616908,2.577985936,0,2019-07-11
"AC",7,0.0540403296588073,62.734,62.8744,0.145,"1200450",63.91,0,0,40.1809,0,0,0,0,0,0,0,0,0,0,0.692257680952687,2.577985936,0,2018-07-07
"AC",45,0.0938595938212433,18.844,18.0239,3.246,"1200450",70.1,0,0,13.2398,0,0,0.1265,0.67,0,0,0,0,0,1.14,0.772883791325494,2.577985936,0,2018-07-07
"AC",79,0.205297820920289,83.811,79.8686,1.286,"1200450",65.46,0,0,54.9837,0,0,2.8911,3.442,3.691,0,0,0,3.691,2.94,0.598059490100334,2.577985936,0,2020-05-26
"AC",7,0.0641765533541056,70.692,53.8164,0.169,"1200450",42.25,0,0,29.9375,0,0,16.4182,23.173,2.881,1.127,0,0,4.008,23.42,0.728271018788551,2.577985936,0,2018-07-07
"AC",41,0.081015174210937,63.235,63.3765,0.841,"1200450",100,0,0,63.3765,0,0,0,0,0,0,0,0,0,0,0.703621679256494,2.577985936,0,2018-07-07
"AC",25,0.051103551744936,79.633,79.0129,0.411,"1200450",24.39,0,0,19.4676,0,0,1.5077,1.889,0,0,0,0,0,0.94,0.76209795044842,2.577985936,0,2019-07-11
"AC",104,0.207384600357365,83.753,82.7429,1.634,"1200450",55.15,0,0,46.2927,0,0,0,0,0,0,0.05,0.001,0.051,1.37,0.759048241565471,2.577985936,0,2019-07-11
"AC",7,0.0645078029128752,71.075,71.2344,0.128,"1200450",38.84,0,0,27.6659,0,0,0.1998,0.28,0,0,0.45,0,0.45,0,0.614776533119183,2.577985936,0,2020-05-26
"AC",14,0.0553310655234808,64.154,64.2981,0.283,"1200450",35.78,0,0,23.0078,0,0,0,0,0,0,0,0,0,0,0.679783676910076,2.577985936,0,2018-07-07
"AC",53,0.12297625503291,62.556,62.6955,1.099,"1200450",25.86,0,0,16.216,0,0,0,0,0,0,0,0,0,0,0.668389739050353,2.577985936,0,2018-07-07
"AC",42,0.0656293794506255,142.937,102.4213,0.533,"1200450",16.61,0,0,23.8004,0,0,41.2769,28.813,0,0.681,3.088,0,3.769,28.23,0.609865536784286,2.577985936,0,2020-05-26
"AC",40,0.167072196737109,99.919,97.926,0.531,"1200450",47.87,0,0,47.9364,0,0,0.0649,0.065,0,0,0,0,0,1.83,0.637173457848648,2.577985936,0,2020-05-26
"AC",10,0.0750801890889246,61.797,38.2179,0.34,"1200500",0,0,0,0,0,0,26.8276,43.316,6.418,3.789,0,0.444,10.651,38.29,1.43416338364261,1.381151692,0,2019-06-06
"AC",36,0.0943132913445217,44.134,43.5846,1.074,"1200500",0.1,0,0,0.0421,0,0,0.6753,1.527,0,0,0,0,0,1.47,1.41966872495647,1.381151692,0,2019-06-06
"AC",21,0.0687786013839366,50.957,46.6118,0.586,"1200500",9.95,0,0,5.0795,0,0,3.3399,6.54,0,0,0,0,0,6.44,1.14808939739444,1.381151692,0,2018-07-04
"AC",6,0.111237243569579,25.667,17.4637,0.447,"1200500",0,0,0,0,0,0,10.4637,40.675,9.769,2.763,0,0.593,13.125,32.11,1.44083165987393,1.381151692,0,2019-06-06
"AC",73,0.124537697880177,63.667,61.3028,1.548,"1200500",9.46,0,0,6.037,0,0,2.851,4.468,0.187,0,0.108,0,0.295,3.93,1.11988800788586,1.381151692,0,2018-07-04
"AC",30,0.082238648691589,65.987,46.7035,0.835,"1200500",26.18,0,0,17.3124,0,0,45.04,68.104,3.336,8.892,3.284,3.456,18.968,29.38,1.43818123320833,1.381151692,0,2019-06-06
"AC",5,0.0166666666666667,42.868,17.5972,0.369,"1200500",0,0,0,0,0,0,28.0298,65.24,2.689,0.451,0,0,3.14,59.04,1.46847153609961,1.381151692,0,2019-06-06
"AC",41,0.207212015789626,50.025,49.9343,1.067,"1200500",0,0,0,0,0,0,0.084,0.168,0,0,0,0,0,0.4,1.12303044449438,1.381151692,0,2018-07-04
"AC",27,0.0787935403976933,69.434,40.537,0.866,"1200500",0,0,0,0,0,0,32.0378,46.037,1.416,1.788,0,0,3.204,41.75,1.46613897539246,1.381151692,0,2019-06-06
"AC",13,0.0599911259614466,70.921,47.3509,0.357,"1200500",0,0,0,0,0,0,34.0241,47.868,1.625,10.821,0.745,0,13.191,33.38,1.42768541292021,1.381151692,0,2019-06-06
"AC",24,0.177979589711327,23.21,22.5414,1.384,"1200500",0,0,0,0,0,0,0.3001,1.29,0,0,0,0,0,1.57,1.20719629545592,1.381151692,0,2018-07-04
"AC",7,0.035601914897713,42.759,29.7159,0.306,"1200500",0.86,0,0,0.37,0,0,14.1139,32.934,1.993,0.045,0,0,2.038,30.66,1.46610737323819,1.381151692,0,2019-06-06
"AC",18,0.0212428770675148,96.885,62.1464,0.377,"1200500",0,0,0,0,0,0,37.1209,38.229,0,0,0.549,2.061,2.61,35.13,1.12354645404727,1.381151692,0,2018-07-04
"AC",37,0.0884731426644528,70.96,41.3967,1.162,"1200500",0,0,0,0,0,0,32.41,45.572,1.445,1.752,0.007,0,3.204,41.79,1.46628841275181,1.381151692,0,2019-06-06
"AC",9,0.0718577457863022,64.476,46.0393,0.254,"1200500",0,0,0,0,0,0,26.5578,41.098,9.254,4.18,1.238,1.82,16.492,28.75,1.45811471022623,1.381151692,0,2019-06-06
"AC",13,0.0661916708956531,98.432,61.0996,0.277,"1200500",0.01,0,0,0.0132,0,0,41.6782,42.247,0.796,0.996,0.631,0.315,2.738,37.92,1.47555410797112,1.381151692,0,2019-06-06
"AC",11,0.1323444380533,53.196,37.1777,0.385,"1200500",0,0,0,0,0,0,16.3486,30.664,0,0,0,0,0,30.27,1.11598948265918,1.381151692,0,2018-07-04
"AC",74,0.0602411412497482,270.689,176.4557,0.545,"1200500",0,0,0,0,0,0,87.7003,32.327,0.172,0.118,0,0,0.29,34.68,1.45392394549007,1.381151692,0,2019-06-06
"AC",6,0.0264732187700943,60.726,46.0418,0.169,"1200500",9.34,0,0,5.6852,0,0,11.3411,18.634,0,0,0,0.107,0.107,20.18,1.1421636595588,1.381151692,0,2018-07-04
"AC",5,0.0807331813745656,42.666,39.355,0.165,"1200500",2.3,0,0,0.9829,0,0,7.1767,16.783,2.077,1.246,0,0.707,4.03,7.59,1.10808339246639,1.381151692,0,2018-07-04
"AC",102,0.137688527429677,96.944,93.7486,1.414,"1200500",5.2,0,0,5.0563,0,0,7.0334,7.239,0,0,2.561,0,2.561,2.6,1.39364290776329,1.381151692,0,2019-06-06
"AC",11,0.0672675323144027,75.884,55.8695,0.256,"1200500",0,0,0,0,0,0,22.0861,29.04,1.381,1.489,0,0,2.87,25.19,1.3462540104548,1.381151692,0,2019-06-06
"AC",8,0.0181818181818182,34.39,7.9446,1.309,"1200500",0.17,0,0,0.0598,0,0,27.8139,80.697,0,0,0,0,0,76.95,1.42716136469375,1.381151692,0,2019-06-06
"AC",12,0.0653126350142533,72.008,36.3787,0.429,"1200500",0,0,0,0,0,0,44.6589,61.882,3.142,6.496,0.489,0.338,10.465,49.59,1.45542074149456,1.381151692,0,2019-06-06
"AC",34,0.290912339865448,41.871,32.6486,1.354,"1200500",30.69,0,0,12.8788,0,0,8.5064,20.27,0,0,0,0,0,19.98,1.1148828643715,1.381151692,0,2018-07-04
"AC",12,0.0464421766345919,68.707,37.1077,0.42,"1200500",0,0,0,0,0,0,38.6659,56.151,3.18,4.129,0.498,0.839,8.646,46.11,1.48014863479969,1.381151692,0,2019-06-06
"AC",48,0.0978855680987802,46.789,27.9967,2.229,"1200500",1.92,0,0,0.8989,0,0,18.7468,39.977,0,0,0,0,0,39.23,1.14364261173673,1.381151692,0,2018-07-04
"AC",24,0.0757570831170582,71.574,60.9404,0.512,"1200500",0,0,0,0,0,0,10.2607,14.304,0,0,0,0,0,15.05,1.3831245821417,1.381151692,0,2019-06-06
"AC",8,0.0307692307692308,42.312,29.6167,0.351,"1200500",6.17,0,0,2.6158,0,0,17.0026,40.094,2.26,3.081,0,0.324,5.665,30,1.32474811023348,1.381151692,0,2019-06-06
"AC",17,0.0309557356477856,61.734,35.9393,0.615,"1200500",0.46,0,0,0.2831,0,0,24.2953,39.267,0,0,0,0,0,41.91,1.39165946613989,1.381151692,0,2019-06-06
"AC",21,0.0824358114404395,68.784,50.474,0.541,"1200500",0,0,0,0,0,0,19.6179,28.458,2.854,3.274,0,0,6.128,26.78,1.44497744088877,1.381151692,0,2019-06-06
"AC",8,0.0399568152661323,63.606,54.998,0.189,"1200500",0,0,0,0,0,0,6.7455,10.581,0,0,0,0,0,13.73,1.37217649520556,1.381151692,0,2019-06-06
"AC",6,0.0281590999410872,78.359,26.3283,0.296,"1200500",0,0,0,0,0,0,55.341,70.467,0,0,1.81,1.297,3.107,66.41,1.13547921991223,1.381151692,0,2018-07-04
"AC",14,0.0678687234086547,40.723,38.1489,0.477,"1200500",0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,1.18890507248569,1.381151692,0,2018-07-04
"AC",70,0.0977425462818798,59.359,56.1276,1.621,"1200500",0,0,0,0,0,0,2.9104,4.892,0,0,0,0,0,5.39,1.44528243067297,1.381151692,0,2019-06-06
"AC",5,0.0217048280135765,61.796,41.53,0.157,"1200500",0,0,0,0,0,0,21.2957,34.385,1.435,0,0,0,1.435,32.47,1.43027545478535,1.381151692,0,2019-06-06
"AC",10,0.146594040671266,45.368,36.5825,0.355,"1200500",27.85,0,0,12.6633,0,0,14.432,31.74,2.149,0,0,0,2.149,18.37,1.10573659126662,1.381151692,0,2018-07-04
"AC",46,0.16978230472478,57.634,49.4855,1.208,"1200500",0,0,0,0,0,0,8.159,14.125,0,0,0,0.004,0.004,14.33,1.1163702345219,1.381151692,0,2018-07-04
"AC",31,0.038327663808702,56.513,55.8568,0.721,"1200500",11.24,0,0,6.3671,0,0,0.1675,0.296,0,0,0,0,0,1.38,1.3825477941773,1.381151692,0,2019-06-06
"AC",44,0.146627453246671,56.863,54.3025,1.053,"1200500",64.96,0,0,37.0233,0,0,1.0446,1.833,0,0,0,0,0,1.68,1.12801555306069,1.381151692,0,2018-07-04
"AC",41,0.204036231137552,59.994,55.3369,0.963,"1200500",9.46,0,0,5.6862,0,0,5.7718,9.599,0.127,0,0,0,0.127,7.97,1.16554206246302,1.381151692,0,2018-07-04
"AC",45,0.0960393786517202,96.075,68.7462,0.851,"1200500",0,0,0,0,0,0,26.8394,27.873,0,0,0,0,0,28.05,1.13040205268947,1.381151692,0,2018-07-04
"AC",6,0.132108842249289,52.538,31.4777,0.248,"1200500",25.44,0,0,13.3942,0,0,18.1771,34.521,1.181,1.221,0,0,2.402,31.83,1.11686719565473,1.381151692,0,2018-07-04
"AC",16,0.0521739130434783,33.307,29.9629,0.694,"1200500",25.41,0,0,8.4827,0,0,3.6153,10.83,0,0,0,0,0,10.24,1.4096778132637,1.381151692,0,2019-06-06
"AC",27,0.0345999348748138,102.012,64.2952,0.546,"1200500",0,0,0,0,0,0,49.8399,48.748,3.356,3.041,0.956,1.275,8.628,37.11,1.41378207088988,1.381151692,0,2019-06-06
"AC",13,0.0491838892626637,58.455,41.5525,0.407,"1200500",11.74,0,0,6.8793,0,0,17.0686,29.135,3.939,0,0,0,3.939,29.07,1.4033084600894,1.381151692,0,2019-06-06
"AC",23,0.0744948974278318,69.606,55.1655,0.542,"1200500",0,0,0,0,0,0,16.2949,23.358,15.175,0,0.764,1.019,16.958,20.92,1.43769811983743,1.381151692,0,2019-06-06
"AC",194,0.187996475709325,79.849,64.9976,3.88,"1200500",13.58,0,0,10.8688,0,0,14.6855,18.351,0,0,0,0,0,18.14,1.13388837669903,1.381151692,0,2018-07-04
